Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,10,12,10,6.9,0,0,0.8333,10,10,10,6.4,0,0,1.0,0,6.65,Graduate
0,1,5,10,4,5.625,1,1,0.4,5,10,3,5.166666666666667,0,2,0.3,3,5.3958,Graduate
0,1,7,11,5,6.67,0,2,0.4545,7,9,5,5.42,0,2,0.5556,4,6.045,Enrolled
0,1,6,6,6,7.5,0,0,1.0,6,7,6,7.0,0,0,0.8571,0,7.25,Enrolled
1,0,6,8,0,0.0,0,6,0.0,5,6,0,0.0,0,5,0.0,11,0.0,Dropout
0,1,6,8,6,7.75,0,0,0.75,6,9,4,7.75,0,2,0.4444,2,7.75,Dropout
0,0,6,10,5,7.6,0,1,0.5,6,9,1,5.5,0,5,0.1111,6,6.55,Dropout
0,1,5,10,3,5.333333333333333,0,2,0.3,5,5,4,6.125,0,1,0.8,3,5.7292,Graduate
0,1,6,7,6,6.714285714285714,0,0,0.8571,6,10,6,6.75,0,0,0.6,0,6.7321,Graduate
1,1,6,9,4,5.5,0,2,0.4444,6,12,3,5.666666666666667,0,3,0.25,5,5.5833,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
0,1,8,8,7,6.840714285714285,0,1,0.875,8,8,7,6.840714285714285,0,1,0.875,2,6.8407,Enrolled
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,7,10,7,6.515,0,0,0.7,8,8,8,6.609375,0,0,1.0,0,6.5622,Graduate
0,0,12,12,12,6.5,0,0,1.0,11,14,11,6.625,0,0,0.7857,0,6.5625,Graduate
0,1,6,7,6,6.285714285714286,0,0,0.8571,6,7,6,6.642857142857143,0,0,0.8571,0,6.4643,Graduate
0,1,6,12,2,6.5,0,4,0.1667,6,8,5,5.8,0,1,0.625,5,6.15,Graduate
0,1,5,5,5,6.7,0,0,1.0,5,6,5,6.1,0,0,0.8333,0,6.4,Graduate
0,1,11,20,9,6.11111111111111,0,2,0.45,9,16,9,5.8,0,0,0.5625,2,5.9556,Enrolled
0,1,6,6,6,6.166666666666667,0,0,1.0,6,6,6,5.333333333333333,0,0,1.0,0,5.75,Graduate
0,1,8,8,7,6.577142857142858,0,1,0.875,8,8,7,6.577142857142858,0,1,0.875,2,6.5771,Enrolled
0,1,12,13,12,6.166666666666667,0,0,0.9231,11,12,10,6.363636363636364,0,1,0.8333,1,6.2652,Dropout
0,0,12,12,8,5.625,0,4,0.6667,8,8,3,5.666666666666667,0,5,0.375,9,5.6458,Dropout
0,1,6,6,5,5.9,0,1,0.8333,6,9,0,0.0,0,6,0.0,7,2.95,Dropout
1,0,8,11,7,5.664285714285714,0,1,0.6364,8,11,7,5.664285714285714,0,1,0.6364,2,5.6643,Dropout
0,0,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,5,8,2,5.75,0,3,0.25,5,10,3,5.428571428571429,0,2,0.3,5,5.5893,Enrolled
1,0,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,7,4,6.875,0,2,0.5714,6,10,6,5.777777777777778,0,0,0.6,2,6.3264,Graduate
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,5.916666666666667,0,0,1.0,0,6.4167,Graduate
0,1,5,7,3,6.166666666666667,0,2,0.4286,5,5,4,5.625,0,1,0.8,3,5.8958,Dropout
0,1,6,7,6,6.714285714285714,0,0,0.8571,6,6,4,7.0,0,2,0.6667,2,6.8571,Enrolled
0,1,6,9,5,6.7,0,1,0.5556,6,16,2,6.75,0,4,0.125,5,6.725,Enrolled
0,0,6,8,6,5.5,0,0,0.75,6,10,4,6.0,0,2,0.4,2,5.75,Enrolled
0,1,7,8,7,6.81875,0,0,0.875,8,8,8,7.19375,0,0,1.0,0,7.0062,Graduate
0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,1,1,0,0.0,1,1,0.0,6,0,0,0.0,0,6,0.0,7,0.0,Dropout
0,1,10,14,4,5.625,0,6,0.2857,11,11,4,6.0,0,7,0.3636,13,5.8125,Dropout
1,0,9,16,7,5.777777777777778,4,2,0.4375,7,12,5,6.6,2,2,0.4167,4,6.1889,Dropout
0,1,5,5,5,5.1,0,0,1.0,5,9,4,5.625,0,1,0.4444,1,5.3625,Enrolled
0,1,16,24,13,6.923076923076924,0,3,0.5417,11,15,9,6.277777777777778,0,2,0.6,5,6.6004,Dropout
0,1,6,6,6,6.166666666666667,0,0,1.0,6,6,6,6.5,0,0,1.0,0,6.3333,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,6,6,7.916666666666667,0,0,1.0,6,8,6,7.75,0,0,0.75,0,7.8333,Graduate
0,0,5,13,0,0.0,3,5,0.0,5,5,0,0.0,5,5,0.0,10,0.0,Dropout
0,1,5,8,4,5.5,0,1,0.5,5,8,5,6.0,0,0,0.625,1,5.75,Enrolled
0,1,6,7,5,5.7,0,1,0.7143,6,8,5,6.4,0,1,0.625,2,6.05,Graduate
1,0,5,7,0,0.0,0,5,0.0,5,7,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,8,6,6.928571428571429,0,0,0.75,6,6,6,7.5,0,0,1.0,0,7.2143,Graduate
0,1,8,8,7,7.481428571428572,0,1,0.875,8,8,7,7.481428571428572,0,1,0.875,2,7.4814,Graduate
0,1,7,8,7,7.45625,0,0,0.875,8,9,1,6.75,0,7,0.1111,7,7.1031,Dropout
0,1,7,8,7,6.142857142857143,0,0,0.875,8,10,8,5.86875,0,0,0.8,0,6.0058,Graduate
0,1,8,8,8,6.414375,0,0,1.0,8,8,8,6.414375,0,0,1.0,0,6.4144,Graduate
0,0,5,7,2,6.5,0,3,0.2857,5,5,0,0.0,0,5,0.0,8,3.25,Dropout
0,1,6,13,6,7.653846153846154,0,0,0.4615,6,9,6,7.0,0,0,0.6667,0,7.3269,Graduate
0,1,5,10,4,5.875,0,1,0.4,5,10,3,5.5,0,2,0.3,3,5.6875,Enrolled
0,1,8,8,8,7.076875,0,0,1.0,8,8,8,7.076875,0,0,1.0,0,7.0769,Graduate
0,1,8,8,7,7.899285714285713,0,1,0.875,8,8,7,7.899285714285713,0,1,0.875,2,7.8993,Graduate
0,1,7,7,7,6.714285714285714,0,0,1.0,7,7,7,7.428571428571429,0,0,1.0,0,7.0714,Graduate
0,1,7,9,5,6.925,0,2,0.5556,8,9,7,6.09642857142857,0,1,0.7778,3,6.5107,Graduate
0,1,5,8,5,5.6,0,0,0.625,5,5,3,5.5,0,2,0.6,2,5.55,Graduate
0,0,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout
0,1,6,11,3,5.166666666666667,0,3,0.2727,6,10,5,5.9,0,1,0.5,4,5.5333,Enrolled
0,1,5,7,4,6.375,0,1,0.5714,5,7,5,7.166666666666667,0,0,0.7143,1,6.7708,Enrolled
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,5,7,0,0.0,0,5,0.0,5,7,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,8,6,7.083333333333333,0,0,0.75,6,9,6,7.5,0,0,0.6667,0,7.2917,Graduate
1,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,6,6,6.833333333333333,0,0,1.0,6,9,6,6.166666666666667,0,0,0.6667,0,6.5,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,8,12,7,5.860714285714286,0,1,0.5833,8,12,7,5.860714285714286,0,1,0.5833,2,5.8607,Graduate
1,1,5,11,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
1,0,6,7,3,7.0,0,3,0.4286,6,9,2,7.25,0,4,0.2222,7,7.125,Dropout
0,1,7,16,4,6.8125,0,3,0.25,7,8,7,6.31875,0,0,0.875,3,6.5656,Enrolled
0,1,6,6,6,6.25,0,0,1.0,6,6,6,6.5,0,0,1.0,0,6.375,Dropout
0,1,6,6,6,7.666666666666667,0,0,1.0,6,9,6,7.916666666666667,0,0,0.6667,0,7.7917,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
1,1,7,7,7,6.200714285714286,0,0,1.0,8,10,6,5.904166666666666,0,2,0.6,2,6.0524,Enrolled
0,1,11,19,9,6.722222222222222,1,2,0.4737,7,7,7,7.357142857142857,0,0,1.0,2,7.0397,Dropout
0,1,8,8,8,7.33125,0,0,1.0,8,8,8,7.33125,0,0,1.0,0,7.3312,Graduate
0,1,6,8,6,7.25,0,0,0.75,6,10,6,7.65,0,0,0.6,0,7.45,Graduate
0,1,6,6,6,7.166666666666667,0,0,1.0,6,7,6,7.071428571428571,0,0,0.8571,0,7.119,Graduate
0,1,7,14,0,0.0,0,7,0.0,6,6,0,0.0,0,6,0.0,13,0.0,Dropout
0,1,8,11,7,6.385714285714286,0,1,0.6364,8,11,7,6.385714285714286,0,1,0.6364,2,6.3857,Graduate
0,1,6,9,6,6.285714285714286,0,0,0.6667,6,10,5,6.416666666666667,0,1,0.5,1,6.3512,Dropout
0,0,6,9,3,5.833333333333333,0,3,0.3333,6,15,1,5.0,0,5,0.0667,8,5.4167,Dropout
0,1,6,8,6,6.333333333333333,0,0,0.75,6,8,5,6.7,0,1,0.625,1,6.5167,Graduate
0,1,5,7,5,5.9,0,0,0.7143,5,9,3,6.0,0,2,0.3333,2,5.95,Enrolled
0,1,6,14,5,5.857142857142857,0,1,0.3571,6,15,5,6.0,0,1,0.3333,2,5.9286,Graduate
0,1,6,9,4,5.75,0,2,0.4444,6,12,3,5.5,0,3,0.25,5,5.625,Dropout
0,1,6,9,5,6.0,0,1,0.5556,6,8,5,5.6,0,1,0.625,2,5.8,Dropout
0,1,7,11,6,6.20625,0,1,0.5455,8,12,7,5.63125,0,1,0.5833,2,5.9187,Graduate
0,1,7,7,0,0.0,7,7,0.0,7,7,0,0.0,7,7,0.0,14,0.0,Dropout
0,1,6,10,0,0.0,4,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,16,1,5.0,0,5,0.0625,6,12,0,0.0,0,6,0.0,11,2.5,Dropout
0,1,5,7,5,7.2,0,0,0.7143,5,5,5,6.9,0,0,1.0,0,7.05,Graduate
1,1,5,6,5,5.4,0,0,0.8333,5,7,5,6.0,2,0,0.7143,0,5.7,Dropout
1,0,6,12,1,5.5,0,5,0.0833,6,9,2,5.25,0,4,0.2222,9,5.375,Dropout
0,1,7,7,6,5.833333333333333,0,1,0.8571,7,8,6,6.75,0,1,0.75,2,6.2917,Enrolled
0,0,11,11,11,5.863636363636364,0,0,1.0,8,8,8,6.0,0,0,1.0,0,5.9318,Dropout
0,1,6,8,4,5.5,0,2,0.5,6,9,4,5.5,0,2,0.4444,4,5.5,Enrolled
0,0,5,5,0,0.0,0,5,0.0,4,4,0,0.0,0,4,0.0,9,0.0,Dropout
0,1,5,7,0,0.0,0,5,0.0,5,8,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,9,13,8,5.5,0,1,0.6154,7,10,6,5.416666666666667,0,1,0.6,2,5.4583,Enrolled
0,1,11,14,10,6.2,0,1,0.7143,10,13,10,5.9,0,0,0.7692,1,6.05,Graduate
0,1,5,6,5,6.0,0,0,0.8333,5,5,5,6.5,0,0,1.0,0,6.25,Graduate
0,1,6,11,3,6.333333333333333,0,3,0.2727,6,7,0,0.0,0,6,0.0,9,3.1667,Dropout
0,1,6,6,6,5.666666666666667,0,0,1.0,6,7,6,6.142857142857143,0,0,0.8571,0,5.9048,Graduate
0,1,6,7,6,6.0,0,0,0.8571,6,8,5,5.4,0,1,0.625,1,5.7,Enrolled
0,1,6,9,6,5.9375,0,0,0.6667,6,7,6,7.214285714285714,0,0,0.8571,0,6.5759,Graduate
0,1,6,6,6,7.583333333333333,0,0,1.0,6,6,6,6.166666666666667,0,0,1.0,0,6.875,Graduate
0,1,6,8,6,7.0625,0,0,0.75,6,10,5,7.25,0,1,0.5,1,7.1562,Graduate
0,1,6,8,6,6.714285714285714,0,0,0.75,6,10,5,6.2,0,1,0.5,1,6.4571,Graduate
0,1,6,9,6,6.5,0,0,0.6667,6,18,3,6.333333333333333,0,3,0.1667,3,6.4167,Graduate
0,1,7,8,7,6.84375,0,0,0.875,8,9,8,7.811111111111111,0,0,0.8889,0,7.3274,Dropout
0,1,6,10,3,6.333333333333333,0,3,0.3,6,12,3,5.0,0,3,0.25,6,5.6667,Dropout
0,1,6,10,6,6.285714285714286,0,0,0.6,6,11,6,6.285714285714286,0,0,0.5455,0,6.2857,Enrolled
0,0,6,12,3,6.0,0,3,0.25,6,15,0,0.0,0,6,0.0,9,3.0,Dropout
0,1,9,9,9,7.11111111111111,0,0,1.0,5,5,5,6.4,0,0,1.0,0,6.7556,Dropout
0,1,5,5,5,7.5,0,0,1.0,5,5,5,7.6,0,0,1.0,0,7.55,Graduate
0,1,18,23,14,6.392857142857143,2,4,0.6087,17,18,16,6.9375,0,1,0.8889,5,6.6652,Dropout
0,1,5,11,4,5.5,0,1,0.3636,5,8,4,6.125,0,1,0.5,2,5.8125,Dropout
0,1,5,10,0,0.0,0,5,0.0,5,7,1,5.0,0,4,0.1429,9,2.5,Enrolled
0,0,9,9,5,5.7,0,4,0.5556,4,4,4,5.5,0,0,1.0,4,5.6,Dropout
0,1,5,10,5,7.428571428571429,2,0,0.5,5,7,5,7.571428571428571,0,0,0.7143,0,7.5,Enrolled
0,1,13,17,10,5.75,0,3,0.5882,13,18,9,5.222222222222222,0,4,0.5,7,5.4861,Dropout
0,1,7,8,6,6.931666666666668,0,1,0.75,8,9,7,7.089285714285714,0,1,0.7778,2,7.0105,Graduate
0,1,6,8,5,5.9,0,1,0.625,6,8,6,6.166666666666667,0,0,0.75,1,6.0333,Graduate
0,0,5,5,0,0.0,0,5,0.0,5,9,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,7,6,6.666666666666667,0,0,0.8571,6,16,5,6.6875,0,1,0.3125,1,6.6771,Graduate
0,0,6,6,6,6.5,0,0,1.0,6,8,6,6.5,0,0,0.75,0,6.5,Graduate
1,1,5,9,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Enrolled
0,1,6,9,6,6.785714285714286,0,0,0.6667,6,6,6,6.083333333333333,0,0,1.0,0,6.4345,Graduate
1,0,7,9,0,0.0,0,7,0.0,6,6,0,0.0,0,6,0.0,13,0.0,Dropout
0,1,8,8,8,6.881875,0,0,1.0,8,8,8,6.881875,0,0,1.0,0,6.8819,Graduate
0,1,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout
0,1,6,8,6,6.333333333333333,0,0,0.75,6,6,6,6.75,0,0,1.0,0,6.5417,Graduate
0,1,7,7,7,7.035714285714286,0,0,1.0,8,8,8,7.58125,0,0,1.0,0,7.3085,Graduate
1,0,4,4,0,0.0,0,4,0.0,4,4,0,0.0,0,4,0.0,8,0.0,Dropout
1,0,10,15,8,6.875,0,2,0.5333,9,17,5,6.6,0,4,0.2941,6,6.7375,Dropout
0,1,6,8,5,6.8,0,1,0.625,6,8,5,5.8,0,1,0.625,2,6.3,Enrolled
0,1,6,7,6,6.857142857142857,0,0,0.8571,6,6,6,6.583333333333333,0,0,1.0,0,6.7202,Graduate
0,1,5,5,5,6.7,0,0,1.0,5,5,5,7.0,0,0,1.0,0,6.85,Graduate
0,1,6,8,6,7.0,0,0,0.75,6,7,6,6.571428571428571,0,0,0.8571,0,6.7857,Graduate
0,1,7,7,6,6.633333333333333,0,1,0.8571,7,7,6,6.633333333333333,0,1,0.8571,2,6.6333,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,13,19,12,6.708333333333333,0,1,0.6316,10,10,10,7.25,0,0,1.0,1,6.9792,Graduate
0,1,6,11,3,6.833333333333333,0,3,0.2727,6,13,4,5.125,0,2,0.3077,5,5.9792,Enrolled
0,1,8,11,7,6.645,3,1,0.6364,8,11,7,6.645,3,1,0.6364,2,6.645,Enrolled
0,1,6,8,6,6.285714285714286,0,0,0.75,6,7,6,6.214285714285714,0,0,0.8571,0,6.25,Graduate
0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,8,6,6.583333333333333,0,0,0.75,6,7,6,6.583333333333333,0,0,0.8571,0,6.5833,Dropout
0,1,5,10,5,6.857142857142857,0,0,0.5,5,7,5,7.2,0,0,0.7143,0,7.0286,Graduate
0,1,6,8,6,6.0,0,0,0.75,6,6,6,5.833333333333333,0,0,1.0,0,5.9167,Graduate
0,1,6,7,6,6.166666666666667,0,0,0.8571,6,10,5,6.6,0,1,0.5,1,6.3833,Graduate
0,1,5,5,4,5.375,0,1,0.8,5,6,4,6.125,0,1,0.6667,2,5.75,Enrolled
0,1,10,21,5,5.7,1,5,0.2381,7,13,6,5.833333333333333,0,1,0.4615,6,5.7667,Dropout
0,1,10,10,9,5.722222222222222,0,1,0.9,11,11,5,5.4,0,6,0.4545,7,5.5611,Dropout
0,1,6,8,5,5.9,0,1,0.625,6,7,5,5.2,1,1,0.7143,2,5.55,Graduate
0,1,6,14,6,5.666666666666667,0,0,0.4286,6,11,5,6.2,0,1,0.4545,1,5.9333,Dropout
0,1,6,10,4,5.875,0,2,0.4,6,13,4,5.0,0,2,0.3077,4,5.4375,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
1,0,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
1,1,6,6,6,6.916666666666667,0,0,1.0,6,7,6,7.285714285714286,0,0,0.8571,0,7.1012,Graduate
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,9,11,9,6.0,0,0,0.8182,7,8,6,6.0,0,1,0.75,1,6.0,Graduate
0,1,5,7,4,5.75,0,1,0.5714,5,6,4,5.875,0,1,0.6667,2,5.8125,Graduate
0,1,18,22,18,5.944444444444445,1,0,0.8182,13,13,13,5.730769230769231,0,0,1.0,0,5.8376,Graduate
0,1,6,6,6,6.5,0,0,1.0,6,6,6,6.583333333333333,0,0,1.0,0,6.5417,Graduate
0,1,6,8,5,7.0,0,1,0.625,6,8,6,6.5,0,0,0.75,1,6.75,Graduate
0,0,5,8,5,6.25,0,0,0.625,5,7,5,6.785714285714286,0,0,0.7143,0,6.5179,Dropout
0,0,5,9,3,6.0,1,2,0.3333,5,7,3,5.5,0,2,0.4286,4,5.75,Dropout
0,1,6,8,6,6.928571428571429,0,0,0.75,6,8,5,6.5,0,1,0.625,1,6.7143,Graduate
0,1,7,15,3,6.5,2,4,0.2,5,12,5,6.642857142857143,1,0,0.4167,4,6.5714,Graduate
0,1,5,5,5,6.2,0,0,1.0,5,6,5,6.416666666666667,0,0,0.8333,0,6.3083,Graduate
0,0,4,4,0,0.0,0,4,0.0,5,0,0,0.0,0,5,0.0,9,0.0,Dropout
0,1,6,11,5,6.5,0,1,0.4545,6,12,1,6.0,0,5,0.0833,6,6.25,Dropout
0,1,6,6,6,7.25,0,0,1.0,6,8,6,7.333333333333333,0,0,0.75,0,7.2917,Graduate
0,1,8,11,7,6.43,0,1,0.6364,8,11,7,6.43,0,1,0.6364,2,6.43,Graduate
0,0,5,10,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,6,6,8.0,0,0,1.0,6,7,6,7.166666666666667,0,0,0.8571,0,7.5833,Graduate
0,1,6,6,6,7.583333333333333,0,0,1.0,6,9,6,7.0,0,0,0.6667,0,7.2917,Graduate
0,1,6,7,6,7.357142857142857,0,0,0.8571,6,6,6,7.5,0,0,1.0,0,7.4286,Graduate
0,1,5,14,2,5.0,0,3,0.1429,5,7,3,5.666666666666667,0,2,0.4286,5,5.3333,Enrolled
1,0,6,13,3,5.833333333333333,0,3,0.2308,6,11,3,6.0,0,3,0.2727,6,5.9167,Dropout
0,1,6,11,1,5.5,1,5,0.0909,6,11,4,5.5,4,2,0.3636,7,5.5,Enrolled
0,1,8,8,0,0.0,3,8,0.0,8,8,0,0.0,3,8,0.0,16,0.0,Dropout
0,1,6,9,5,5.8,0,1,0.5556,6,9,3,5.5,0,3,0.3333,4,5.65,Dropout
0,1,8,12,7,6.235714285714286,0,1,0.5833,8,12,7,6.235714285714286,0,1,0.5833,2,6.2357,Graduate
0,0,7,14,3,5.75,0,4,0.2143,7,9,2,5.25,0,5,0.2222,9,5.5,Dropout
0,1,5,12,4,6.25,0,1,0.3333,5,10,4,5.5,0,1,0.4,2,5.875,Enrolled
0,1,13,13,13,7.153846153846154,0,0,1.0,12,15,12,7.615384615384615,0,0,0.8,0,7.3846,Graduate
0,1,5,5,5,7.4,0,0,1.0,5,5,5,7.2,0,0,1.0,0,7.3,Graduate
0,1,8,10,5,6.429,3,3,0.5,8,10,5,6.429,3,3,0.5,6,6.429,Enrolled
0,1,6,6,6,7.583333333333333,0,0,1.0,6,7,6,7.142857142857143,0,0,0.8571,0,7.3631,Graduate
0,1,5,10,4,5.75,0,1,0.4,5,11,5,5.642857142857143,0,0,0.4545,1,5.6964,Graduate
0,1,6,9,4,5.625,0,2,0.4444,6,13,2,6.25,0,4,0.1538,6,5.9375,Dropout
1,0,6,7,4,6.75,0,2,0.5714,6,6,0,0.0,6,6,0.0,8,3.375,Dropout
0,1,5,5,5,6.3,0,0,1.0,5,6,4,7.25,1,1,0.6667,1,6.775,Graduate
0,1,16,19,15,6.133333333333334,0,1,0.7895,13,14,13,6.035714285714286,0,0,0.9286,1,6.0845,Graduate
0,1,5,7,3,5.833333333333333,0,2,0.4286,5,8,1,5.5,0,4,0.125,6,5.6667,Dropout
0,1,18,19,18,7.31578947368421,0,0,0.9474,13,14,13,7.115384615384615,1,0,0.9286,0,7.2156,Graduate
0,1,6,6,6,6.416666666666667,0,0,1.0,6,6,6,6.916666666666667,0,0,1.0,0,6.6667,Graduate
0,1,5,13,5,7.0,2,0,0.3846,5,10,3,6.0,1,2,0.3,2,6.5,Graduate
1,0,7,9,5,5.8,0,2,0.5556,9,9,5,5.0,0,4,0.5556,6,5.4,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,5,7,4,7.125,0,1,0.5714,5,7,4,7.375,0,1,0.5714,2,7.25,Graduate
0,1,6,15,3,6.625,0,3,0.2,6,9,1,6.0,0,5,0.1111,8,6.3125,Dropout
0,1,6,6,6,7.25,0,0,1.0,6,8,6,6.833333333333333,0,0,0.75,0,7.0417,Graduate
0,1,6,7,6,8.428571428571429,0,0,0.8571,6,6,6,8.25,0,0,1.0,0,8.3393,Graduate
0,1,18,45,18,5.916666666666667,10,0,0.4,13,27,13,6.230769230769231,5,0,0.4815,0,6.0737,Graduate
0,1,8,11,6,6.3375,0,2,0.5455,8,11,6,6.3375,0,2,0.5455,4,6.3375,Graduate
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,13,3,5.875,0,3,0.2308,6,13,5,6.166666666666667,0,1,0.3846,4,6.0208,Enrolled
0,1,7,0,0,0.0,0,7,0.0,7,0,0,0.0,0,7,0.0,14,0.0,Dropout
0,1,13,15,9,5.5,0,4,0.6,11,12,7,5.785714285714286,0,4,0.5833,8,5.6429,Enrolled
1,1,6,9,4,5.5,0,2,0.4444,6,13,3,5.333333333333333,0,3,0.2308,5,5.4167,Dropout
1,1,6,6,6,6.416666666666667,0,0,1.0,6,6,6,6.333333333333333,0,0,1.0,0,6.375,Graduate
0,1,6,9,6,6.071428571428571,0,0,0.6667,6,6,0,0.0,0,6,0.0,6,3.0357,Dropout
1,0,6,6,0,0.0,0,6,0.0,6,7,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,5,7,2,5.0,0,3,0.2857,1,1,0,0.0,0,1,0.0,4,2.5,Dropout
1,1,5,7,5,6.8,0,0,0.7143,5,11,5,6.416666666666667,5,0,0.4545,0,6.6083,Graduate
0,1,6,15,3,5.625,0,3,0.2,6,9,0,0.0,0,6,0.0,9,2.8125,Enrolled
0,1,5,14,1,5.5,0,4,0.0714,5,11,2,6.333333333333333,4,3,0.1818,7,5.9167,Dropout
0,1,7,9,5,7.03,0,2,0.5556,7,9,7,5.621428571428571,0,0,0.7778,2,6.3257,Enrolled
0,1,6,8,6,6.333333333333333,0,0,0.75,6,10,5,6.1,0,1,0.5,1,6.2167,Enrolled
0,0,6,9,5,5.6,0,1,0.5556,6,14,2,5.0,0,4,0.1429,5,5.3,Dropout
0,1,5,8,5,6.875,0,0,0.625,5,6,5,6.083333333333333,0,0,0.8333,0,6.4792,Graduate
1,0,9,9,3,6.666666666666667,0,6,0.3333,6,6,2,6.25,0,4,0.3333,10,6.4583,Dropout
0,1,15,17,15,5.6,0,0,0.8824,14,15,14,6.214285714285714,0,0,0.9333,0,5.9071,Graduate
0,0,4,8,0,0.0,1,4,0.0,6,0,0,0.0,0,6,0.0,10,0.0,Dropout
0,1,6,7,5,5.4,0,1,0.7143,6,9,6,5.083333333333333,0,0,0.6667,1,5.2417,Graduate
1,0,6,12,0,0.0,0,6,0.0,6,12,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,6,6,6.583333333333333,0,0,1.0,6,6,6,6.5,0,0,1.0,0,6.5417,Graduate
0,0,5,6,5,7.5,0,0,0.8333,5,6,5,7.1,0,0,0.8333,0,7.3,Enrolled
0,1,6,7,6,6.785714285714286,0,0,0.8571,6,9,6,6.357142857142857,0,0,0.6667,0,6.5714,Graduate
0,1,6,10,4,5.75,0,2,0.4,6,10,2,5.25,0,4,0.2,6,5.5,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,8,11,7,6.871428571428572,0,1,0.6364,8,11,7,6.871428571428572,0,1,0.6364,2,6.8714,Graduate
0,1,7,11,6,5.878571428571428,0,1,0.5455,8,12,6,6.541666666666667,0,2,0.5,3,6.2101,Enrolled
0,1,7,10,6,5.575,0,1,0.6,7,7,7,6.407142857142858,0,0,1.0,1,5.9911,Enrolled
0,0,6,6,6,6.166666666666667,0,0,1.0,6,8,5,6.8,0,1,0.625,1,6.4833,Graduate
0,1,6,11,4,5.5,0,2,0.3636,6,11,3,5.833333333333333,0,3,0.2727,5,5.6667,Enrolled
1,0,6,6,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,6.25,0,0,1.0,0,6.5833,Graduate
0,0,5,6,5,6.1,0,0,0.8333,5,8,4,6.0,0,1,0.5,1,6.05,Enrolled
