Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target,WarningScore,WarningLevel
0,0,5,14,4,6.75,2,10,0.2857,5,10,4,0.0,0,6,0.4,16,3.375,Dropout,0.664144,HIGH
0,1,5,5,0,0.0,5,5,0.0,5,7,4,0.0,1,3,0.5714,8,0.0,Enrolled,0.5942879999999999,HIGH
0,1,9,15,9,5.833333333333333,0,6,0.6,7,8,7,0.0,0,1,0.875,7,2.9167,Graduate,0.4219992,MEDIUM
0,1,5,11,5,5.75,0,6,0.4545,5,9,2,0.0,0,7,0.2222,13,2.875,Enrolled,0.623324,HIGH
0,1,5,7,5,6.25,0,2,0.7143,5,8,5,0.0,0,3,0.625,5,3.125,Graduate,0.385716,MEDIUM
0,1,6,15,5,6.666666666666667,0,10,0.3333,6,15,5,0.0,0,10,0.3333,20,3.3333,Graduate,0.5666728,HIGH
0,1,5,6,5,6.916666666666667,0,1,0.8333,5,7,5,0.0,0,2,0.7143,3,3.4583,Graduate,0.3069928,LOW
0,1,6,10,6,6.75,0,4,0.6,6,12,6,0.0,0,6,0.5,10,3.375,Graduate,0.5509999999999999,MEDIUM
0,1,7,10,6,5.807142857142857,0,4,0.6,8,8,8,0.0,0,0,1.0,4,2.9036,Graduate,0.3223136,LOW
0,1,6,6,6,6.166666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.0833,Graduate,0.23601280000000002,LOW
0,1,6,11,6,7.0625,0,5,0.5455,6,10,5,0.0,0,5,0.5,10,3.5312,Graduate,0.5407112,MEDIUM
0,1,5,5,5,7.3,0,0,1.0,5,6,5,0.0,0,1,0.8333,1,3.65,Graduate,0.229076,LOW
0,1,5,10,5,7.166666666666667,2,5,0.5,5,8,5,0.0,1,3,0.625,8,3.5833,Graduate,0.4640008,MEDIUM
0,1,6,9,5,5.5,0,4,0.5556,6,9,4,0.0,0,5,0.4444,9,2.75,Dropout,0.5462400000000001,MEDIUM
0,1,6,6,6,6.75,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.375,Graduate,0.229012,LOW
0,1,5,5,5,5.6,0,0,1.0,5,5,5,0.0,0,0,1.0,0,2.8,Graduate,0.1728,LOW
0,1,7,9,7,5.838888888888888,0,2,0.7778,8,8,8,0.0,0,0,1.0,2,2.9194,Graduate,0.2477104,LOW
0,0,4,8,0,0.0,0,8,0.0,4,8,0,0.0,0,8,0.0,16,0.0,Dropout,0.7999999999999999,HIGH
0,1,7,8,7,6.5,0,1,0.875,5,5,5,0.0,0,0,1.0,1,3.25,Graduate,0.20200000000000004,LOW
0,1,6,7,6,6.083333333333333,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.0417,Graduate,0.2084312,LOW
0,1,7,8,6,6.625,0,2,0.75,8,8,8,0.0,0,0,1.0,2,3.3125,Enrolled,0.2405,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,6,12,0,0.0,0,12,0.0,5,10,0,0.0,0,10,0.0,22,0.0,Dropout,0.7,HIGH
0,1,7,7,7,7.214285714285714,0,0,1.0,8,9,8,0.0,0,1,0.8889,1,3.6071,Graduate,0.21453760000000002,LOW
0,0,6,6,0,0.0,0,6,0.0,6,8,0,0.0,0,8,0.0,14,0.0,Dropout,0.7999999999999999,HIGH
0,1,7,7,7,6.685714285714286,0,0,1.0,8,9,8,0.0,0,1,0.8889,1,3.3429,Graduate,0.2208784,LOW
0,1,6,13,4,6.875,0,9,0.3077,6,8,5,0.0,0,3,0.625,12,3.4375,Enrolled,0.542884,MEDIUM
0,1,6,7,5,5.9,0,2,0.7143,6,9,4,0.0,0,5,0.4444,7,2.95,Enrolled,0.500484,MEDIUM
0,1,6,11,5,5.571428571428571,0,6,0.4545,6,8,6,0.0,0,2,0.75,8,2.7857,Graduate,0.47678319999999996,MEDIUM
0,1,6,6,6,6.0,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.0,Graduate,0.238012,LOW
0,1,5,6,5,6.7,0,1,0.8333,5,5,5,0.0,0,0,1.0,1,3.35,Graduate,0.20293600000000003,LOW
0,0,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
0,1,7,7,6,6.666666666666667,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.3333,Graduate,0.2428648,LOW
0,1,5,5,5,6.4,0,0,1.0,5,10,5,0.0,0,5,0.5,5,3.2,Graduate,0.45320000000000005,MEDIUM
1,0,5,11,1,5.0,0,10,0.0909,5,14,1,0.0,0,13,0.0714,23,2.5,Dropout,0.730916,HIGH
0,1,6,6,6,6.25,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.125,Graduate,0.165,LOW
0,1,6,6,6,6.583333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.2917,Graduate,0.1609992,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled,0.4,MEDIUM
0,1,12,17,11,7.363636363636364,0,6,0.6471,9,10,7,0.0,0,3,0.7,9,3.6818,Graduate,0.47386880000000003,MEDIUM
0,1,5,11,5,5.857142857142857,2,6,0.4545,5,6,5,0.0,0,1,0.8333,7,2.9286,Graduate,0.4366896,MEDIUM
1,0,5,13,4,6.75,1,9,0.3077,5,12,3,0.0,1,9,0.25,18,3.375,Dropout,0.685924,HIGH
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,10,12,10,6.9,0,2,0.8333,10,10,10,0.0,0,0,1.0,2,3.45,Graduate,0.23053600000000002,LOW
0,1,5,10,4,5.625,1,6,0.4,5,10,3,0.0,0,7,0.3,13,2.8125,Graduate,0.5965,HIGH
0,1,7,11,5,6.67,0,6,0.4545,7,9,5,0.0,0,4,0.5556,10,3.335,Enrolled,0.539152,MEDIUM
0,1,6,6,6,7.5,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.75,Enrolled,0.22001200000000004,LOW
1,0,6,8,0,0.0,0,8,0.0,5,6,0,0.0,0,6,0.0,14,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,8,6,7.75,0,2,0.75,6,9,4,0.0,0,5,0.4444,7,3.875,Dropout,0.48256800000000005,MEDIUM
0,0,6,10,5,7.6,0,5,0.5,6,9,1,0.0,0,8,0.1111,13,3.8,Dropout,0.7376919999999999,HIGH
0,1,5,10,3,5.333333333333333,0,7,0.3,5,5,4,0.0,0,1,0.8,8,2.6667,Graduate,0.4879992,MEDIUM
0,1,6,7,6,6.714285714285714,0,1,0.8571,6,10,6,0.0,0,4,0.6,5,3.3571,Graduate,0.4042816,MEDIUM
1,1,6,9,4,5.5,0,5,0.4444,6,12,3,0.0,0,9,0.25,14,2.75,Dropout,0.7173280000000001,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled,0.4,MEDIUM
0,1,8,8,7,6.840714285714285,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.4204,Enrolled,0.2379104,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,7,10,7,6.515,0,3,0.7,8,8,8,0.0,0,0,1.0,3,3.2575,Graduate,0.27582,LOW
0,0,12,12,12,6.5,0,0,1.0,11,14,11,0.0,0,3,0.7857,3,3.25,Graduate,0.41200400000000004,MEDIUM
0,1,6,7,6,6.285714285714286,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.1429,Graduate,0.24743440000000003,LOW
0,1,6,12,2,6.5,0,10,0.1667,6,8,5,0.0,0,3,0.625,13,3.25,Graduate,0.558664,HIGH
0,1,5,5,5,6.7,0,0,1.0,5,6,5,0.0,0,1,0.8333,1,3.35,Graduate,0.23627600000000004,LOW
0,1,11,20,9,6.11111111111111,0,11,0.45,9,16,9,0.0,0,7,0.5625,18,3.0556,Enrolled,0.5456656,MEDIUM
0,1,6,6,6,6.166666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.0833,Graduate,0.1660008,LOW
0,1,8,8,7,6.577142857142858,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.2886,Enrolled,0.2410736,LOW
0,1,12,13,12,6.166666666666667,0,1,0.9231,11,12,10,0.0,0,2,0.8333,3,3.0833,Dropout,0.29344879999999995,LOW
0,0,12,12,8,5.625,0,4,0.6667,8,8,3,0.0,0,5,0.375,9,2.8125,Dropout,0.6775039999999999,HIGH
0,1,6,6,5,5.9,0,1,0.8333,6,9,0,0.0,0,9,0.0,10,2.95,Dropout,0.7291960000000001,HIGH
1,0,8,11,7,5.664285714285714,0,4,0.6364,8,11,7,0.0,0,4,0.6364,8,2.8321,Dropout,0.5702056,HIGH
0,0,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
0,1,5,8,2,5.75,0,6,0.25,5,10,3,0.0,0,7,0.3,13,2.875,Enrolled,0.587,HIGH
1,0,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,7,4,6.875,0,3,0.5714,6,10,6,0.0,0,4,0.6,7,3.4375,Graduate,0.433788,MEDIUM
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.4583,Graduate,0.15700080000000002,LOW
0,1,5,7,3,6.166666666666667,0,4,0.4286,5,5,4,0.0,0,1,0.8,5,3.0833,Dropout,0.37771279999999996,MEDIUM
0,1,6,7,6,6.714285714285714,0,1,0.8571,6,6,4,0.0,0,2,0.6667,3,3.3571,Enrolled,0.32560560000000005,LOW
0,1,6,9,5,6.7,0,4,0.5556,6,16,2,0.0,0,14,0.125,18,3.35,Enrolled,0.651272,HIGH
0,0,6,8,6,5.5,0,2,0.75,6,10,4,0.0,0,6,0.4,8,2.75,Enrolled,0.6519999999999999,HIGH
0,1,7,8,7,6.81875,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.4094,Graduate,0.1981744,LOW
0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
0,1,1,1,0,0.0,1,1,0.0,6,0,0,0.0,0,0,0.0,1,0.0,Dropout,0.43000000000000005,MEDIUM
0,1,10,14,4,5.625,0,10,0.2857,11,11,4,0.0,0,7,0.3636,17,2.8125,Dropout,0.580556,HIGH
1,0,9,16,7,5.777777777777778,4,9,0.4375,7,12,5,0.0,2,7,0.4167,16,2.8889,Dropout,0.6664903999999999,HIGH
0,1,5,5,5,5.1,0,0,1.0,5,9,4,0.0,0,5,0.4444,5,2.55,Enrolled,0.484368,MEDIUM
0,1,16,24,13,6.923076923076924,0,11,0.5417,11,15,9,0.0,0,6,0.6,17,3.4615,Dropout,0.525588,MEDIUM
0,1,6,6,6,6.166666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.0833,Graduate,0.1660008,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,6,6,7.916666666666667,0,0,1.0,6,8,6,0.0,0,2,0.75,2,3.9583,Graduate,0.2750008,LOW
0,0,5,13,0,0.0,3,13,0.0,5,5,0,0.0,5,5,0.0,18,0.0,Dropout,0.7999999999999999,HIGH
0,1,5,8,4,5.5,0,4,0.5,5,8,5,0.0,0,3,0.625,7,2.75,Enrolled,0.45399999999999996,MEDIUM
0,1,6,7,5,5.7,0,2,0.7143,6,8,5,0.0,0,3,0.625,5,2.85,Graduate,0.392316,MEDIUM
1,0,5,7,0,0.0,0,7,0.0,5,7,0,0.0,0,7,0.0,14,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,8,6,6.928571428571429,0,2,0.75,6,6,6,0.0,0,0,1.0,2,3.4643,Graduate,0.2368568,LOW
0,1,8,8,7,7.481428571428572,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.7407,Graduate,0.23022320000000002,LOW
0,1,7,8,7,7.45625,0,1,0.875,8,9,1,0.0,0,8,0.1111,9,3.7281,Dropout,0.6544176,HIGH
0,1,7,8,7,6.142857142857143,0,1,0.875,8,10,8,0.0,0,2,0.8,3,3.0714,Graduate,0.29728640000000006,LOW
0,1,8,8,8,6.414375,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.2072,Graduate,0.1630272,LOW
0,0,5,7,2,6.5,0,5,0.2857,5,5,0,0.0,0,5,0.0,10,3.25,Dropout,0.756284,HIGH
0,1,6,13,6,7.653846153846154,0,7,0.4615,6,9,6,0.0,0,3,0.6667,10,3.8269,Graduate,0.5178984,MEDIUM
0,1,5,10,4,5.875,0,6,0.4,5,10,3,0.0,0,7,0.3,13,2.9375,Enrolled,0.5935,HIGH
0,1,8,8,8,7.076875,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.5384,Graduate,0.1550784,LOW
0,1,8,8,7,7.899285714285713,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.9496,Graduate,0.2252096,LOW
0,1,7,7,7,6.714285714285714,0,0,1.0,7,7,7,0.0,0,0,1.0,0,3.3571,Graduate,0.15942960000000003,LOW
0,1,7,9,5,6.925,0,4,0.5556,8,9,7,0.0,0,2,0.7778,6,3.4625,Graduate,0.390228,MEDIUM
0,1,5,8,5,5.6,0,3,0.625,5,5,3,0.0,0,2,0.6,5,2.8,Graduate,0.38980000000000004,MEDIUM
0,0,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
0,1,6,11,3,5.166666666666667,0,8,0.2727,6,10,5,0.0,0,5,0.5,13,2.5833,Enrolled,0.5761848,HIGH
0,1,5,7,4,6.375,0,3,0.5714,5,7,5,0.0,0,2,0.7143,5,3.1875,Enrolled,0.370644,MEDIUM
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7,HIGH
0,1,5,7,0,0.0,0,7,0.0,5,7,0,0.0,0,7,0.0,14,0.0,Dropout,0.7,HIGH
0,1,6,8,6,7.083333333333333,0,2,0.75,6,9,6,0.0,0,3,0.6667,5,3.5417,Graduate,0.3683232,MEDIUM
1,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.5,MEDIUM
0,1,6,6,6,6.833333333333333,0,0,1.0,6,9,6,0.0,0,3,0.6667,3,3.4167,Graduate,0.3413232,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,8,12,7,5.860714285714286,0,5,0.5833,8,12,7,0.0,0,5,0.5833,10,2.9304,Graduate,0.5363424,MEDIUM
1,1,5,11,0,0.0,0,11,0.0,5,5,0,0.0,0,5,0.0,16,0.0,Dropout,0.7999999999999999,HIGH
1,0,6,7,3,7.0,0,4,0.4286,6,9,2,0.0,0,7,0.2222,11,3.5,Dropout,0.705216,HIGH
0,1,7,16,4,6.8125,0,12,0.25,7,8,7,0.0,0,1,0.875,13,3.4062,Enrolled,0.5282512,MEDIUM
0,1,6,6,6,6.25,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.125,Dropout,0.165,LOW
0,1,6,6,6,7.666666666666667,0,0,1.0,6,9,6,0.0,0,3,0.6667,3,3.8333,Graduate,0.33132480000000003,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
1,1,7,7,7,6.200714285714286,0,0,1.0,8,10,6,0.0,0,4,0.6,4,3.1004,Enrolled,0.4975904,MEDIUM
0,1,11,19,9,6.722222222222222,1,10,0.4737,7,7,7,0.0,0,0,1.0,10,3.3611,Dropout,0.5014376,MEDIUM
0,1,8,8,8,7.33125,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.6656,Graduate,0.1520256,LOW
0,1,6,8,6,7.25,0,2,0.75,6,10,6,0.0,0,4,0.6,6,3.625,Graduate,0.41500000000000004,MEDIUM
0,1,6,6,6,7.166666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.5833,Graduate,0.2240128,LOW
0,1,7,14,0,0.0,0,14,0.0,6,6,0,0.0,0,6,0.0,20,0.0,Dropout,0.7,HIGH
0,1,8,11,7,6.385714285714286,0,4,0.6364,8,11,7,0.0,0,4,0.6364,8,3.1929,Graduate,0.4615464,MEDIUM
0,1,6,9,6,6.285714285714286,0,3,0.6667,6,10,5,0.0,0,5,0.5,8,3.1429,Dropout,0.5045744,MEDIUM
0,0,6,9,3,5.833333333333333,0,6,0.3333,6,15,1,0.0,0,14,0.0667,20,2.9167,Dropout,0.7513192000000001,HIGH
0,1,6,8,6,6.333333333333333,0,2,0.75,6,8,5,0.0,0,3,0.625,5,3.1667,Graduate,0.3889992,MEDIUM
0,1,5,7,5,5.9,0,2,0.7143,5,9,3,0.0,0,6,0.3333,8,2.95,Enrolled,0.5615920000000001,HIGH
0,1,6,14,5,5.857142857142857,0,9,0.3571,6,15,5,0.0,0,10,0.3333,19,2.9286,Graduate,0.5792416,HIGH
0,1,6,9,4,5.75,0,5,0.4444,6,12,3,0.0,0,9,0.25,14,2.875,Dropout,0.614328,HIGH
0,1,6,9,5,6.0,0,4,0.5556,6,8,5,0.0,0,3,0.625,7,3.0,Dropout,0.44355199999999995,MEDIUM
0,1,7,11,6,6.20625,0,5,0.5455,8,12,7,0.0,0,5,0.5833,10,3.1031,Graduate,0.5352216000000001,MEDIUM
0,1,7,7,0,0.0,7,7,0.0,7,7,0,0.0,7,7,0.0,14,0.0,Dropout,0.7,HIGH
0,1,6,10,0,0.0,4,10,0.0,6,0,0,0.0,0,0,0.0,10,0.0,Dropout,0.7,HIGH
0,1,6,16,1,5.0,0,15,0.0625,6,12,0,0.0,0,12,0.0,27,2.5,Dropout,0.6475,HIGH
0,1,5,7,5,7.2,0,2,0.7143,5,5,5,0.0,0,0,1.0,2,3.6,Graduate,0.236456,LOW
1,1,5,6,5,5.4,0,1,0.8333,5,7,5,0.0,2,2,0.7143,3,2.7,Dropout,0.425192,MEDIUM
1,0,6,12,1,5.5,0,11,0.0833,6,9,2,0.0,0,7,0.2222,18,2.75,Dropout,0.7095600000000001,HIGH
0,1,7,7,6,5.833333333333333,0,1,0.8571,7,8,6,0.0,0,2,0.75,3,2.9167,Enrolled,0.3128512,LOW
0,0,11,11,11,5.863636363636364,0,0,1.0,8,8,8,0.0,0,0,1.0,0,2.9318,Dropout,0.2696368,LOW
0,1,6,8,4,5.5,0,4,0.5,6,9,4,0.0,0,5,0.4444,9,2.75,Enrolled,0.539568,MEDIUM
0,0,5,5,0,0.0,0,5,0.0,4,4,0,0.0,0,4,0.0,9,0.0,Dropout,0.77,HIGH
0,1,5,7,0,0.0,0,7,0.0,5,8,0,0.0,0,8,0.0,15,0.0,Dropout,0.7,HIGH
0,1,9,13,8,5.5,0,5,0.6154,7,10,6,0.0,0,4,0.6,9,2.75,Enrolled,0.509848,MEDIUM
0,1,11,14,10,6.2,0,4,0.7143,10,13,10,0.0,0,3,0.7692,7,3.1,Graduate,0.41691999999999996,MEDIUM
0,1,5,6,5,6.0,0,1,0.8333,5,5,5,0.0,0,0,1.0,1,3.0,Graduate,0.21133600000000002,LOW
0,1,6,11,3,6.333333333333333,0,8,0.2727,6,7,0,0.0,0,7,0.0,15,3.1667,Dropout,0.6567232000000001,HIGH
0,1,6,6,6,5.666666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,2.8333,Graduate,0.24201280000000003,LOW
0,1,6,7,6,6.0,0,1,0.8571,6,8,5,0.0,0,3,0.625,4,3.0,Enrolled,0.37585199999999996,MEDIUM
0,1,6,9,6,5.9375,0,3,0.6667,6,7,6,0.0,0,1,0.8571,4,2.9688,Graduate,0.32684480000000005,LOW
0,1,6,6,6,7.583333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.7917,Graduate,0.1489992,LOW
0,1,6,8,6,7.0625,0,2,0.75,6,10,5,0.0,0,5,0.5,7,3.5312,Graduate,0.47525119999999993,MEDIUM
0,1,6,8,6,6.714285714285714,0,2,0.75,6,10,5,0.0,0,5,0.5,7,3.3571,Graduate,0.47942960000000007,MEDIUM
0,1,6,9,6,6.5,0,3,0.6667,6,18,3,0.0,0,15,0.1667,18,3.25,Graduate,0.655328,HIGH
0,1,7,8,7,6.84375,0,1,0.875,8,9,8,0.0,0,1,0.8889,2,3.4219,Dropout,0.23676239999999998,LOW
0,1,6,10,3,6.333333333333333,0,7,0.3,6,12,3,0.0,0,9,0.25,16,3.1667,Dropout,0.5899992,HIGH
0,1,6,10,6,6.285714285714286,0,4,0.6,6,11,6,0.0,0,5,0.5455,9,3.1429,Enrolled,0.5138304,MEDIUM
0,0,6,12,3,6.0,0,9,0.25,6,15,0,0.0,0,15,0.0,24,3.0,Dropout,0.7580000000000001,HIGH
0,1,9,9,9,7.11111111111111,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.5556,Dropout,0.15466560000000001,LOW
0,1,5,5,5,7.5,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.75,Graduate,0.15000000000000002,LOW
0,1,18,23,14,6.392857142857143,2,9,0.6087,17,18,16,0.0,0,2,0.8889,11,3.1964,Dropout,0.5034784,MEDIUM
0,1,5,11,4,5.5,0,7,0.3636,5,8,4,0.0,0,4,0.5,11,2.75,Dropout,0.564912,HIGH
0,1,5,10,0,0.0,0,10,0.0,5,7,1,0.0,0,6,0.1429,16,0.0,Enrolled,0.6885680000000001,HIGH
0,0,9,9,5,5.7,0,4,0.5556,4,4,4,0.0,0,0,1.0,4,2.85,Dropout,0.427152,MEDIUM
0,1,5,10,5,7.428571428571429,2,5,0.5,5,7,5,0.0,0,2,0.7143,7,3.7143,Enrolled,0.4237128,MEDIUM
0,1,13,17,10,5.75,0,7,0.5882,13,18,9,0.0,0,9,0.5,16,2.875,Dropout,0.561584,HIGH
0,1,7,8,6,6.931666666666668,0,2,0.75,8,9,7,0.0,0,2,0.7778,4,3.4658,Graduate,0.3145968,LOW
0,1,6,8,5,5.9,0,3,0.625,6,8,6,0.0,0,2,0.75,5,2.95,Graduate,0.36920000000000003,MEDIUM
0,0,5,5,0,0.0,0,5,0.0,5,9,0,0.0,0,9,0.0,14,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,7,6,6.666666666666667,0,1,0.8571,6,16,5,0.0,0,11,0.3125,12,3.3333,Graduate,0.6353528,HIGH
0,0,6,6,6,6.5,0,0,1.0,6,8,6,0.0,0,2,0.75,2,3.25,Graduate,0.392,MEDIUM
1,1,5,9,0,0.0,0,9,0.0,5,5,0,0.0,0,5,0.0,14,0.0,Enrolled,0.7999999999999999,HIGH
0,1,6,9,6,6.785714285714286,0,3,0.6667,6,6,6,0.0,0,0,1.0,3,3.3929,Graduate,0.2752344,LOW
1,0,7,9,0,0.0,0,9,0.0,6,6,0,0.0,0,6,0.0,15,0.0,Dropout,0.7999999999999999,HIGH
0,1,8,8,8,6.881875,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.4409,Graduate,0.1574184,LOW
0,1,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,6,8,6,6.333333333333333,0,2,0.75,6,6,6,0.0,0,0,1.0,2,3.1667,Graduate,0.2439992,LOW
0,1,7,7,7,7.035714285714286,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.5179,Graduate,0.1555704,LOW
1,0,4,4,0,0.0,0,4,0.0,4,4,0,0.0,0,4,0.0,8,0.0,Dropout,0.74,HIGH
1,0,10,15,8,6.875,0,7,0.5333,9,17,5,0.0,0,12,0.2941,19,3.4375,Dropout,0.699148,HIGH
0,1,6,8,5,6.8,0,3,0.625,6,8,5,0.0,0,3,0.625,6,3.4,Enrolled,0.39840000000000003,MEDIUM
0,1,6,7,6,6.857142857142857,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.4286,Graduate,0.1991456,LOW
0,1,5,5,5,6.7,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.35,Graduate,0.15960000000000002,LOW
0,1,6,8,6,7.0,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,3.5,Graduate,0.277432,LOW
0,1,7,7,6,6.633333333333333,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.3167,Graduate,0.24326319999999999,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,0.4,MEDIUM
0,1,13,19,12,6.708333333333333,0,7,0.6316,10,10,10,0.0,0,0,1.0,7,3.3542,Graduate,0.39897119999999997,MEDIUM
0,1,6,11,3,6.833333333333333,0,8,0.2727,6,13,4,0.0,0,9,0.3077,17,3.4167,Enrolled,0.5715671999999999,HIGH
0,1,8,11,7,6.645,3,4,0.6364,8,11,7,0.0,3,4,0.6364,8,3.3225,Enrolled,0.45843599999999995,MEDIUM
0,1,6,8,6,6.285714285714286,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,3.1429,Graduate,0.2860024,LOW
0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.5,MEDIUM
0,1,6,8,6,6.583333333333333,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,3.2917,Dropout,0.2824312,LOW
0,1,5,10,5,6.857142857142857,0,5,0.5,5,7,5,0.0,0,2,0.7143,7,3.4286,Graduate,0.4305696,MEDIUM
0,1,6,8,6,6.0,0,2,0.75,6,6,6,0.0,0,0,1.0,2,3.0,Graduate,0.248,LOW
0,1,6,7,6,6.166666666666667,0,1,0.8571,6,10,5,0.0,0,5,0.5,6,3.0833,Graduate,0.4688528,MEDIUM
0,1,5,5,4,5.375,0,1,0.8,5,6,4,0.0,0,2,0.6667,3,2.6875,Enrolled,0.334824,LOW
0,1,10,21,5,5.7,1,16,0.2381,7,13,6,0.0,0,7,0.4615,23,2.85,Dropout,0.575632,HIGH
0,1,10,10,9,5.722222222222222,0,1,0.9,11,11,5,0.0,0,6,0.4545,7,2.8611,Dropout,0.5220735999999999,MEDIUM
0,1,6,8,5,5.9,0,3,0.625,6,7,5,0.0,1,2,0.7143,5,2.95,Graduate,0.372056,MEDIUM
0,1,6,14,6,5.666666666666667,0,8,0.4286,6,11,5,0.0,0,6,0.4545,14,2.8333,Dropout,0.5613528,HIGH
0,1,6,10,4,5.875,0,6,0.4,6,13,4,0.0,0,9,0.3077,15,2.9375,Dropout,0.591344,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
1,0,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7999999999999999,HIGH
1,1,6,6,6,6.916666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.4583,Graduate,0.3270128,LOW
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout,0.4,MEDIUM
0,1,9,11,9,6.0,0,2,0.8182,7,8,6,0.0,0,2,0.75,4,3.0,Graduate,0.3361839999999999,MEDIUM
