Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target
0,1,5,6,5,7.2,0,1,0.8333,5,6,5,0.0,0,1,0.8333,2,3.6,Graduate
0,1,6,12,1,5.5,0,11,0.0833,6,12,0,0.0,0,12,0.0,23,2.75,Enrolled
0,1,5,8,5,6.2,0,3,0.625,5,6,5,0.0,0,1,0.8333,4,3.1,Graduate
1,0,7,13,1,8.0,0,12,0.0769,7,12,0,0.0,0,12,0.0,24,4.0,Dropout
0,1,5,10,5,6.785714285714286,0,5,0.5,5,14,5,0.0,3,9,0.3571,14,3.3929,Graduate
0,1,6,6,6,5.916666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,2.9583,Enrolled
0,1,6,8,5,5.833333333333333,0,3,0.625,6,9,5,0.0,0,4,0.5556,7,2.9167,Graduate
1,0,10,16,6,5.916666666666667,0,10,0.375,7,8,2,0.0,0,6,0.25,16,2.9583,Dropout
0,1,6,8,6,5.583333333333333,0,2,0.75,6,10,5,0.0,0,5,0.5,7,2.7917,Graduate
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
1,0,12,17,8,5.875,0,9,0.4706,12,19,6,0.0,2,13,0.3158,22,2.9375,Dropout
0,1,6,7,6,7.0,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.5,Graduate
0,1,6,6,6,6.416666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.2083,Graduate
0,1,6,11,4,6.125,0,7,0.3636,6,10,3,0.0,0,7,0.3,14,3.0625,Graduate
0,1,8,8,7,7.414285714285714,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.7071,Graduate
0,1,6,7,5,5.7,0,2,0.7143,6,8,5,0.0,0,3,0.625,5,2.85,Graduate
0,1,6,6,6,6.5,0,0,1.0,6,8,6,0.0,0,2,0.75,2,3.25,Graduate
0,1,8,8,7,6.835714285714286,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.4179,Graduate
0,1,6,9,6,6.333333333333333,0,3,0.6667,6,8,5,0.0,0,3,0.625,6,3.1667,Graduate
0,0,5,10,2,5.0,0,8,0.2,5,12,1,0.0,0,11,0.0833,19,2.5,Dropout
0,1,5,10,5,6.75,0,5,0.5,5,8,5,0.0,0,3,0.625,8,3.375,Graduate
0,1,7,8,7,6.335,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.1675,Graduate
0,1,6,8,6,7.25,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,3.625,Graduate
0,1,7,7,7,6.842857142857142,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.4214,Graduate
0,1,6,8,5,5.5,0,3,0.625,6,10,3,0.0,0,7,0.3,10,2.75,Dropout
1,0,9,16,7,5.777777777777778,4,9,0.4375,7,12,5,0.0,2,7,0.4167,16,2.8889,Dropout
0,1,7,7,7,6.89857142857143,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.4493,Enrolled
0,1,7,8,7,7.001875,0,1,0.875,8,11,7,0.0,0,4,0.6364,5,3.5009,Graduate
0,1,5,8,4,6.0,0,4,0.5,5,8,4,0.0,2,4,0.5,8,3.0,Graduate
0,1,6,9,5,7.083333333333333,0,4,0.5556,6,7,6,0.0,0,1,0.8571,5,3.5417,Graduate
0,1,5,5,5,7.0,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.5,Graduate
0,1,6,7,5,6.9,0,2,0.7143,6,6,6,0.0,0,0,1.0,2,3.45,Graduate
0,1,6,8,5,6.4,0,3,0.625,6,10,6,0.0,0,4,0.6,7,3.2,Graduate
0,1,6,6,6,6.083333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.0417,Graduate
0,1,6,8,6,6.25,0,2,0.75,6,6,6,0.0,0,0,1.0,2,3.125,Enrolled
0,1,6,9,4,6.0,0,5,0.4444,6,12,4,0.0,0,8,0.3333,13,3.0,Graduate
0,1,6,8,6,5.416666666666667,0,2,0.75,6,9,6,0.0,0,3,0.6667,5,2.7083,Graduate
0,1,8,8,8,6.6925,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.3462,Graduate
0,1,6,14,6,7.833333333333333,0,8,0.4286,6,9,6,0.0,0,3,0.6667,11,3.9167,Graduate
1,1,6,9,6,7.166666666666667,0,3,0.6667,6,7,6,0.0,0,1,0.8571,4,3.5833,Graduate
0,1,6,10,6,5.714285714285714,0,4,0.6,6,12,5,0.0,0,7,0.4167,11,2.8571,Enrolled
0,1,6,9,6,5.833333333333333,0,3,0.6667,6,8,6,0.0,0,2,0.75,5,2.9167,Graduate
0,1,6,9,5,6.0,0,4,0.5556,6,10,2,0.0,0,8,0.2,12,3.0,Dropout
0,1,8,8,7,7.362857142857144,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.6814,Graduate
0,1,6,6,6,7.083333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.5417,Graduate
0,1,6,10,6,5.785714285714286,0,4,0.6,6,8,6,0.0,0,2,0.75,6,2.8929,Graduate
0,1,7,7,7,6.25,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.125,Graduate
0,1,8,10,8,6.43,2,2,0.8,8,10,8,0.0,2,2,0.8,4,3.215,Graduate
0,1,6,10,6,6.125,0,4,0.6,6,9,6,0.0,0,3,0.6667,7,3.0625,Graduate
0,1,5,7,4,6.0,0,3,0.5714,5,5,5,0.0,0,0,1.0,3,3.0,Graduate
0,1,7,9,7,7.558333333333334,0,2,0.7778,8,9,8,0.0,0,1,0.8889,3,3.7792,Graduate
1,0,5,6,2,6.25,0,4,0.3333,5,6,4,0.0,0,2,0.6667,6,3.125,Dropout
0,1,6,11,0,0.0,0,11,0.0,6,0,0,0.0,0,0,0.0,11,0.0,Dropout
0,1,6,8,4,5.5,0,4,0.5,6,9,4,0.0,0,5,0.4444,9,2.75,Enrolled
0,1,6,8,6,5.9375,0,2,0.75,6,11,4,0.0,0,7,0.3636,9,2.9688,Graduate
0,1,5,6,1,5.5,0,5,0.1667,5,5,0,0.0,0,5,0.0,10,2.75,Dropout
0,1,5,5,5,7.6,0,0,1.0,5,6,5,0.0,0,1,0.8333,1,3.8,Graduate
1,0,6,7,5,5.8,0,2,0.7143,6,12,2,0.0,0,10,0.1667,12,2.9,Dropout
1,1,6,6,6,7.416666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.7083,Graduate
0,1,6,12,3,5.666666666666667,0,9,0.25,6,10,3,0.0,0,7,0.3,16,2.8333,Dropout
0,1,5,5,5,5.6,0,0,1.0,5,5,5,0.0,0,0,1.0,0,2.8,Graduate
0,1,6,8,5,6.7,0,3,0.625,6,9,5,0.0,0,4,0.5556,7,3.35,Graduate
0,1,5,12,2,5.25,0,10,0.1667,5,5,0,0.0,0,5,0.0,15,2.625,Dropout
0,1,5,5,5,8.1,0,0,1.0,5,5,5,0.0,0,0,1.0,0,4.05,Graduate
0,1,7,7,7,7.271428571428572,0,0,1.0,8,11,8,0.0,0,3,0.7273,3,3.6357,Graduate
0,1,7,7,7,6.847142857142857,0,0,1.0,8,9,8,0.0,0,1,0.8889,1,3.4236,Graduate
0,1,6,8,6,5.642857142857143,0,2,0.75,6,10,6,0.0,0,4,0.6,6,2.8214,Graduate
0,1,7,11,6,5.878571428571428,0,5,0.5455,8,12,6,0.0,0,6,0.5,11,2.9393,Enrolled
1,0,3,3,0,0.0,0,3,0.0,6,0,0,0.0,0,0,0.0,3,0.0,Dropout
0,1,8,8,7,6.529285714285714,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.2646,Graduate
0,1,7,7,7,7.15,0,0,1.0,8,9,8,0.0,0,1,0.8889,1,3.575,Graduate
0,1,10,15,5,5.9,0,10,0.3333,10,14,8,0.0,0,6,0.5714,16,2.95,Graduate
0,1,5,9,3,5.166666666666667,1,6,0.3333,5,8,3,0.0,0,5,0.375,11,2.5833,Enrolled
0,1,6,7,6,5.285714285714286,0,1,0.8571,6,11,3,0.0,0,8,0.2727,9,2.6429,Graduate
0,1,7,7,6,6.666666666666667,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.3333,Graduate
1,1,6,10,6,5.928571428571429,0,4,0.6,6,9,5,0.0,0,4,0.5556,8,2.9643,Graduate
0,1,6,9,5,6.3,0,4,0.5556,6,8,5,0.0,0,3,0.625,7,3.15,Enrolled
0,1,5,11,5,7.0,3,6,0.4545,5,7,5,0.0,0,2,0.7143,8,3.5,Enrolled
0,1,7,12,5,6.0,0,7,0.4167,7,9,6,0.0,0,3,0.6667,10,3.0,Enrolled
1,1,5,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout
0,1,6,7,6,6.0,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.0,Graduate
0,1,6,6,6,6.333333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.1667,Graduate
0,1,6,6,6,6.083333333333333,0,0,1.0,6,9,6,0.0,0,3,0.6667,3,3.0417,Graduate
0,1,6,6,6,6.666666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.3333,Graduate
1,1,7,8,7,7.5,0,1,0.875,7,7,7,0.0,0,0,1.0,1,3.75,Graduate
0,1,8,8,8,6.695625,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.3478,Graduate
0,1,6,9,5,6.083333333333333,0,4,0.5556,6,8,6,0.0,0,2,0.75,6,3.0417,Graduate
0,1,5,9,4,5.625,0,5,0.4444,5,6,4,0.0,0,2,0.6667,7,2.8125,Graduate
0,1,5,13,4,6.0,2,9,0.3077,5,8,3,0.0,0,5,0.375,14,3.0,Enrolled
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,7,6,6.416666666666667,0,1,0.8571,6,8,6,0.0,0,2,0.75,3,3.2083,Graduate
0,1,6,10,6,7.0,0,4,0.6,6,11,6,0.0,0,5,0.5455,9,3.5,Graduate
0,1,5,5,4,6.5,0,1,0.8,5,7,2,0.0,0,5,0.2857,6,3.25,Enrolled
0,1,6,7,6,6.75,0,1,0.8571,6,8,6,0.0,0,2,0.75,3,3.375,Graduate
0,1,16,24,13,5.346153846153846,1,11,0.5417,13,19,9,0.0,0,10,0.4737,21,2.6731,Enrolled
0,1,5,6,5,5.5,0,1,0.8333,5,9,5,0.0,0,4,0.5556,5,2.75,Graduate
0,1,6,8,6,6.5,0,2,0.75,6,6,6,0.0,0,0,1.0,2,3.25,Graduate
0,1,6,10,5,6.0,0,5,0.5,6,9,4,0.0,0,5,0.4444,10,3.0,Enrolled
0,1,6,9,4,6.3,0,5,0.4444,6,6,4,0.0,0,2,0.6667,7,3.15,Dropout
0,1,6,6,6,6.833333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.4167,Graduate
0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
1,1,7,7,6,7.1,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.55,Graduate
1,0,6,10,5,5.5,0,5,0.5,6,12,0,0.0,0,12,0.0,17,2.75,Dropout
0,1,6,7,6,7.5,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.75,Graduate
0,1,7,9,6,6.292857142857142,0,3,0.6667,8,9,7,0.0,0,2,0.7778,5,3.1464,Graduate
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
1,1,6,6,0,0.0,0,6,0.0,6,6,0,0.0,0,6,0.0,12,0.0,Enrolled
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,7,6,5.833333333333333,0,1,0.8571,6,10,6,0.0,0,4,0.6,5,2.9167,Graduate
1,1,6,13,3,6.333333333333333,0,10,0.2308,6,12,2,0.0,0,10,0.1667,20,3.1667,Dropout
0,1,5,10,3,5.166666666666667,0,7,0.3,5,9,4,0.0,2,5,0.4444,12,2.5833,Enrolled
0,1,11,18,8,6.75,0,10,0.4444,9,16,7,0.0,0,9,0.4375,19,3.375,Graduate
0,1,7,8,5,6.99,0,3,0.625,7,8,5,0.0,0,3,0.625,6,3.495,Enrolled
0,1,6,13,6,8.076923076923077,0,7,0.4615,6,10,6,0.0,0,4,0.6,11,4.0385,Graduate
0,1,7,7,6,7.016666666666666,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.5083,Graduate
0,1,5,8,1,5.5,0,7,0.125,5,6,5,0.0,0,1,0.8333,8,2.75,Enrolled
0,1,7,8,7,6.928571428571429,0,1,0.875,7,8,6,0.0,0,2,0.75,3,3.4643,Graduate
0,1,8,8,7,6.707142857142858,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.3536,Dropout
0,1,11,11,11,6.772727272727272,0,0,1.0,7,7,7,0.0,0,0,1.0,0,3.3864,Graduate
0,1,5,11,4,5.625,0,7,0.3636,5,10,4,0.0,0,6,0.4,13,2.8125,Enrolled
0,1,6,6,6,6.916666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.4583,Graduate
0,1,5,8,5,6.0,0,3,0.625,5,9,5,0.0,0,4,0.5556,7,3.0,Graduate
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
1,1,11,14,10,5.95,0,4,0.7143,11,14,10,0.0,0,4,0.7143,8,2.975,Enrolled
0,0,5,5,0,0.0,0,5,0.0,5,0,0,0.0,0,0,0.0,5,0.0,Dropout
0,1,7,7,7,7.567857142857143,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.7839,Graduate
0,0,7,7,7,6.142857142857143,0,0,1.0,7,8,6,0.0,0,2,0.75,2,3.0714,Enrolled
0,1,6,16,5,6.333333333333333,0,11,0.3125,6,15,2,0.0,0,13,0.1333,24,3.1667,Enrolled
0,1,7,13,5,6.37,0,8,0.3846,8,12,6,0.0,0,6,0.5,14,3.185,Dropout
0,1,7,8,6,6.625,0,2,0.75,8,8,8,0.0,0,0,1.0,2,3.3125,Enrolled
0,1,6,13,3,5.166666666666667,0,10,0.2308,6,12,3,0.0,0,9,0.25,19,2.5833,Enrolled
0,1,6,7,6,6.714285714285714,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.3571,Graduate
0,1,11,19,9,6.277777777777778,0,10,0.4737,9,14,8,0.0,0,6,0.5714,16,3.1389,Graduate
0,1,6,8,6,5.75,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,2.875,Graduate
0,1,6,6,6,6.833333333333333,0,0,1.0,6,9,6,0.0,0,3,0.6667,3,3.4167,Graduate
0,1,14,16,11,5.636363636363636,0,5,0.6875,11,16,10,0.0,0,6,0.625,11,2.8182,Graduate
0,1,6,10,5,6.583333333333333,0,5,0.5,6,8,5,0.0,0,3,0.625,8,3.2917,Enrolled
0,1,6,6,6,7.333333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.6667,Graduate
0,1,6,11,4,6.375,0,7,0.3636,6,19,1,0.0,0,18,0.0526,25,3.1875,Enrolled
0,1,7,11,5,5.6,0,6,0.4545,8,13,5,0.0,0,8,0.3846,14,2.8,Enrolled
1,0,6,8,5,6.5,0,3,0.625,6,8,5,0.0,0,3,0.625,6,3.25,Dropout
0,0,5,8,2,5.25,0,6,0.25,5,8,2,0.0,0,6,0.25,12,2.625,Dropout
0,1,6,7,6,7.428571428571429,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.7143,Graduate
0,1,8,11,7,6.43,0,4,0.6364,8,11,7,0.0,0,4,0.6364,8,3.215,Graduate
0,1,11,12,11,5.863636363636364,0,1,0.9167,11,14,11,0.0,0,3,0.7857,4,2.9318,Graduate
0,1,6,11,6,6.571428571428571,0,5,0.5455,6,10,3,0.0,0,7,0.3,12,3.2857,Graduate
1,1,6,6,5,5.9,0,1,0.8333,6,9,4,0.0,0,5,0.4444,6,2.95,Dropout
0,1,5,10,3,5.333333333333333,0,7,0.3,5,9,0,0.0,3,9,0.0,16,2.6667,Dropout
0,1,6,9,5,5.8,0,4,0.5556,6,8,4,0.0,0,4,0.5,8,2.9,Enrolled
0,1,6,13,3,5.166666666666667,0,10,0.2308,6,12,3,0.0,0,9,0.25,19,2.5833,Enrolled
0,1,6,11,4,6.125,0,7,0.3636,6,11,3,0.0,0,8,0.2727,15,3.0625,Enrolled
0,1,6,6,6,6.0,0,0,1.0,6,7,4,0.0,0,3,0.5714,3,3.0,Enrolled
0,1,8,8,7,7.365714285714286,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.6829,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,13,14,13,6.807692307692308,1,1,0.9286,12,12,12,0.0,0,0,1.0,1,3.4038,Graduate
0,1,5,5,5,7.9,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.95,Graduate
0,1,6,6,6,7.333333333333333,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.6667,Graduate
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,8,8,7,7.327142857142858,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.6636,Graduate
0,1,8,8,7,6.200714285714286,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.1004,Graduate
0,1,7,8,7,5.79375,0,1,0.875,8,9,7,0.0,0,2,0.7778,3,2.8969,Graduate
0,1,5,5,5,7.0,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.5,Graduate
0,1,6,9,6,6.166666666666667,0,3,0.6667,6,6,6,0.0,0,0,1.0,3,3.0833,Graduate
0,1,5,5,5,7.0,0,0,1.0,5,6,5,0.0,0,1,0.8333,1,3.5,Graduate
0,1,6,13,6,7.615384615384615,0,7,0.4615,6,10,6,0.0,0,4,0.6,11,3.8077,Graduate
0,1,6,9,5,5.8,0,4,0.5556,6,9,3,0.0,0,6,0.3333,10,2.9,Dropout
0,1,7,7,6,5.8,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,2.9,Graduate
0,1,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,7,7,7,6.450714285714286,0,0,1.0,8,9,8,0.0,0,1,0.8889,1,3.2254,Graduate
0,1,7,9,7,7.071428571428571,0,2,0.7778,5,5,5,0.0,0,0,1.0,2,3.5357,Graduate
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,8,8,8,6.626875,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.3134,Graduate
0,1,7,7,7,6.892857142857143,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.4464,Graduate
0,1,7,7,6,6.958333333333333,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.4792,Graduate
0,1,6,8,6,6.75,0,2,0.75,6,9,6,0.0,0,3,0.6667,5,3.375,Graduate
0,1,5,8,3,5.666666666666667,0,5,0.375,5,12,2,0.0,0,10,0.1667,15,2.8333,Enrolled
0,1,5,8,0,0.0,4,8,0.0,5,12,0,0.0,4,12,0.0,20,0.0,Dropout
0,1,6,10,5,5.75,0,5,0.5,6,9,4,0.0,0,5,0.4444,10,2.875,Graduate
0,1,8,8,7,6.041428571428571,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.0207,Graduate
0,1,6,8,6,5.916666666666667,0,2,0.75,6,10,5,0.0,0,5,0.5,7,2.9583,Graduate
0,1,5,6,5,6.7,0,1,0.8333,5,5,5,0.0,0,0,1.0,1,3.35,Graduate
0,1,7,7,0,0.0,2,7,0.0,7,7,0,0.0,2,7,0.0,14,0.0,Dropout
0,1,6,7,5,7.1,0,2,0.7143,6,7,6,0.0,0,1,0.8571,3,3.55,Graduate
0,1,8,8,7,6.907142857142858,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.4536,Graduate
0,1,6,10,4,5.625,0,6,0.4,6,6,6,0.0,0,0,1.0,6,2.8125,Enrolled
0,1,6,6,6,7.25,0,0,1.0,6,8,6,0.0,0,2,0.75,2,3.625,Graduate
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,7,7,6,5.65,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,2.825,Graduate
0,1,2,2,0,0.0,0,2,0.0,4,4,1,0.0,0,3,0.25,5,0.0,Enrolled
1,1,5,11,1,6.0,0,10,0.0909,5,9,3,0.0,0,6,0.3333,16,3.0,Enrolled
0,1,8,9,7,6.15,0,2,0.7778,8,9,7,0.0,0,2,0.7778,4,3.075,Graduate
0,1,8,8,7,6.347142857142857,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.1736,Graduate
0,1,5,5,4,5.5,0,1,0.8,5,5,4,0.0,0,1,0.8,2,2.75,Graduate
0,1,6,6,6,6.5,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.25,Graduate
0,1,7,8,7,7.20625,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.6031,Graduate
0,1,7,8,7,6.464375,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.2322,Dropout
0,1,6,6,6,6.666666666666667,0,0,1.0,6,10,5,0.0,0,5,0.5,5,3.3333,Graduate
0,1,6,8,5,6.4,0,3,0.625,6,9,5,0.0,0,4,0.5556,7,3.2,Enrolled
0,1,8,8,7,7.201428571428571,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.6007,Graduate
0,1,8,8,7,6.690714285714286,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.3454,Graduate
0,1,7,8,7,7.065625,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.5328,Graduate
0,1,5,11,5,5.857142857142857,2,6,0.4545,5,6,5,0.0,0,1,0.8333,7,2.9286,Graduate
0,1,5,5,5,5.9,0,0,1.0,5,8,4,0.0,0,4,0.5,4,2.95,Enrolled
0,1,6,9,6,5.583333333333333,0,3,0.6667,6,15,2,0.0,1,13,0.1333,16,2.7917,Graduate
0,1,6,7,0,0.0,0,7,0.0,6,6,0,0.0,0,6,0.0,13,0.0,Dropout
0,1,6,9,5,6.8,0,4,0.5556,6,8,5,0.0,0,3,0.625,7,3.4,Dropout
0,1,12,14,12,6.923076923076924,0,2,0.8571,12,18,11,0.0,0,7,0.6111,9,3.4615,Graduate
0,1,6,7,6,6.25,0,1,0.8571,6,8,6,0.0,0,2,0.75,3,3.125,Graduate
0,1,5,5,5,8.2,0,0,1.0,5,5,5,0.0,0,0,1.0,0,4.1,Graduate
0,1,11,11,11,6.909090909090909,0,0,1.0,11,11,11,0.0,0,0,1.0,0,3.4545,Graduate
0,1,6,8,5,5.3,0,3,0.625,6,11,4,0.0,0,7,0.3636,10,2.65,Graduate
1,1,5,8,5,5.1,0,3,0.625,5,6,5,0.0,0,1,0.8333,4,2.55,Graduate
0,1,6,11,5,5.3,0,6,0.4545,6,11,4,0.0,0,7,0.3636,13,2.65,Enrolled
0,1,10,10,9,5.722222222222222,0,1,0.9,11,11,5,0.0,0,6,0.4545,7,2.8611,Dropout
0,1,6,9,5,7.166666666666667,0,4,0.5556,8,8,8,0.0,0,0,1.0,4,3.5833,Enrolled
0,1,16,18,16,6.5,0,2,0.8889,13,15,13,0.0,0,2,0.8667,4,3.25,Graduate
0,1,8,9,8,6.655,1,1,0.8889,8,9,8,0.0,1,1,0.8889,2,3.3275,Graduate
0,1,6,10,5,5.285714285714286,1,5,0.5,6,9,5,0.0,0,4,0.5556,9,2.6429,Graduate
0,1,8,8,7,6.743571428571428,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.3718,Graduate
0,1,6,6,6,6.166666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.0833,Graduate
0,1,6,11,6,5.9375,0,5,0.5455,6,9,5,0.0,0,4,0.5556,9,2.9688,Dropout
0,1,7,7,6,6.983333333333334,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.4917,Graduate
0,0,5,10,0,0.0,0,10,0.0,5,10,0,0.0,0,10,0.0,20,0.0,Dropout
0,1,5,8,4,5.75,0,4,0.5,5,5,5,0.0,0,0,1.0,4,2.875,Graduate
0,1,2,2,2,6.25,0,0,1.0,7,0,0,0.0,0,0,0.0,0,3.125,Dropout
0,1,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,7,10,6,5.99,0,4,0.6,8,11,7,0.0,0,4,0.6364,8,2.995,Graduate
0,1,6,8,5,6.6,0,3,0.625,6,7,5,0.0,0,2,0.7143,5,3.3,Enrolled
0,1,7,10,6,5.807142857142857,0,4,0.6,8,8,8,0.0,0,0,1.0,4,2.9036,Graduate
0,1,8,8,7,7.157142857142858,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.5786,Graduate
0,1,7,0,0,0.0,0,0,0.0,8,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,9,6,6.333333333333333,0,3,0.6667,6,12,2,0.0,0,10,0.1667,13,3.1667,Enrolled
0,1,7,9,6,6.383333333333333,0,3,0.6667,8,10,7,0.0,0,3,0.7,6,3.1917,Graduate
0,1,6,7,6,6.333333333333333,0,1,0.8571,6,7,5,0.0,0,2,0.7143,3,3.1667,Graduate
0,1,6,7,6,5.75,0,1,0.8571,6,10,4,0.0,0,6,0.4,7,2.875,Dropout
0,1,6,13,5,5.7,0,8,0.3846,6,14,4,0.0,0,10,0.2857,18,2.85,Dropout
0,1,7,8,7,7.353125,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.6766,Graduate
0,1,7,9,6,5.907142857142858,0,3,0.6667,8,8,7,0.0,0,1,0.875,4,2.9536,Graduate
0,1,6,8,6,6.5,1,2,0.75,6,8,6,0.0,0,2,0.75,4,3.25,Graduate
0,1,6,7,6,7.428571428571429,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.7143,Graduate
0,1,7,7,6,6.3,0,1,0.8571,7,7,6,0.0,0,1,0.8571,2,3.15,Graduate
1,1,6,9,5,6.666666666666667,0,4,0.5556,6,17,4,0.0,0,13,0.2353,17,3.3333,Enrolled
0,1,7,10,6,5.333333333333333,0,4,0.6,7,12,6,0.0,0,6,0.5,10,2.6667,Enrolled
1,0,5,6,2,5.75,0,4,0.3333,5,5,1,0.0,0,4,0.2,8,2.875,Dropout
0,1,7,9,1,5.0,0,8,0.1111,7,0,0,0.0,0,0,0.0,8,2.5,Dropout
0,1,6,10,5,5.9,0,5,0.5,6,10,5,0.0,0,5,0.5,10,2.95,Graduate
0,1,6,7,5,5.9,0,2,0.7143,6,6,6,0.0,0,0,1.0,2,2.95,Graduate
0,1,8,8,8,6.385625,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.1928,Graduate
0,1,5,13,3,5.666666666666667,2,10,0.2308,5,8,5,0.0,0,3,0.625,13,2.8333,Enrolled
0,1,6,6,6,6.333333333333333,0,0,1.0,6,7,5,0.0,0,2,0.7143,2,3.1667,Graduate
0,0,6,10,5,6.1,1,5,0.5,6,11,4,0.0,0,7,0.3636,12,3.05,Enrolled
0,0,5,9,1,6.0,1,8,0.1111,4,10,0,0.0,4,10,0.0,18,3.0,Dropout
0,1,8,12,7,5.860714285714286,0,5,0.5833,8,12,7,0.0,0,5,0.5833,10,2.9304,Graduate
0,1,7,12,4,7.0,0,8,0.3333,7,14,3,0.0,0,11,0.2143,19,3.5,Enrolled
